Lv0	Lv1	Lv2	Combined	Displayed	Population	Population by Lv0	Date of Data	Notes
波多黎各	蓬塞都會統計區		波多黎各蓬塞都會統計區	波多黎各蓬塞都會統計區	189385		2019-12-31	
波多黎各	阿雷西博都會統計區		波多黎各阿雷西博都會統計區	波多黎各阿雷西博都會統計區	153593		2019-12-31	
波多黎各	聖赫爾曼-卡沃羅霍都會統計區		波多黎各聖赫爾曼-卡沃羅霍都會統計區	波多黎各聖赫爾曼-卡沃羅霍都會統計區	106846		2019-12-31	
波多黎各	馬亞圭斯都會統計區		波多黎各馬亞圭斯都會統計區	波多黎各馬亞圭斯都會統計區	83545		2019-12-31	
波多黎各	堯科都會統計區		波多黎各堯科都會統計區	波多黎各堯科都會統計區	75501		2019-12-31	
波多黎各	瓜亞馬都會統計區		波多黎各瓜亞馬都會統計區	波多黎各瓜亞馬都會統計區	64139		2019-12-31	
波多黎各	科阿莫小型都會統計區		波多黎各科阿莫小型都會統計區	波多黎各科阿莫小型都會統計區	33722		2019-12-31	
波多黎各	可可小型都會統計區		波多黎各可可小型都會統計區	波多黎各可可小型都會統計區	23863		2019-12-31	
波多黎各	聖伊薩貝爾小型都會統計區		波多黎各聖伊薩貝爾小型都會統計區	波多黎各聖伊薩貝爾小型都會統計區	18657		2019-12-31	
波多黎各	哈尤亞小型都會統計區		波多黎各哈尤亞小型都會統計區	波多黎各哈尤亞小型都會統計區	12219		2019-12-31	
波多黎各	別克斯統計區		波多黎各別克斯統計區	波多黎各別克斯統計區	7377		2019-12-31	
波多黎各	馬里考統計區		波多黎各馬里考統計區	波多黎各馬里考統計區	4777		2019-12-31	
波多黎各	庫萊布拉統計區		波多黎各庫萊布拉統計區	波多黎各庫萊布拉統計區	1508	2809346	2019-12-31	
立陶宛	維爾紐斯縣		立陶宛維爾紐斯縣	立陶宛維爾紐斯縣	783181		2020-01-01	
立陶宛	考那斯縣		立陶宛考那斯縣	立陶宛考那斯縣	536765		2020-01-01	
立陶宛	克萊佩達縣		立陶宛克萊佩達縣	立陶宛克萊佩達縣	304676		2020-01-01	
立陶宛	希奧利艾縣		立陶宛希奧利艾縣	立陶宛希奧利艾縣	249281		2020-01-01	
立陶宛	帕內韋日斯縣		立陶宛帕內韋日斯縣	立陶宛帕內韋日斯縣	201526		2020-01-01	
立陶宛	馬里揚泊列縣		立陶宛馬里揚泊列縣	立陶宛馬里揚泊列縣	129893		2020-01-01	
立陶宛	阿利圖斯縣		立陶宛阿利圖斯縣	立陶宛阿利圖斯縣	127983		2020-01-01	
立陶宛	特爾希艾縣		立陶宛特爾希艾縣	立陶宛特爾希艾縣	124163		2020-01-01	
立陶宛	烏田納縣		立陶宛烏田納縣	立陶宛烏田納縣	118432		2020-01-01	
立陶宛	陶拉格縣		立陶宛陶拉格縣	立陶宛陶拉格縣	86914	2662814	2020-01-01	
納米比亞	霍馬斯區		納米比亞霍馬斯區	納米比亞霍馬斯區	467419		2016-12-31	
納米比亞	奧漢圭納區		納米比亞奧漢圭納區	納米比亞奧漢圭納區	287244		2016-12-31	
納米比亞	奧穆薩蒂區		納米比亞奧穆薩蒂區	納米比亞奧穆薩蒂區	280920		2016-12-31	
納米比亞	奧希科托區		納米比亞奧希科托區	納米比亞奧希科托區	219404		2016-12-31	
納米比亞	奧沙納區		納米比亞奧沙納區	納米比亞奧沙納區	212740		2016-12-31	
納米比亞	埃龍戈區		納米比亞埃龍戈區	納米比亞埃龍戈區	205056		2016-12-31	
納米比亞	奧喬宗朱帕區		納米比亞奧喬宗朱帕區	納米比亞奧喬宗朱帕區	173511		2016-12-31	
納米比亞	東卡萬戈區		納米比亞東卡萬戈區	納米比亞東卡萬戈區	166905		2016-12-31	
納米比亞	贊比西區		納米比亞贊比西區	納米比亞贊比西區	111126		2016-12-31	
納米比亞	庫內內區		納米比亞庫內內區	納米比亞庫內內區	110020		2016-12-31	
納米比亞	西卡萬戈區		納米比亞西卡萬戈區	納米比亞西卡萬戈區	100201		2016-12-31	
納米比亞	哈達普區		納米比亞哈達普區	納米比亞哈達普區	98014		2016-12-31	
納米比亞	卡拉斯區		納米比亞卡拉斯區	納米比亞卡拉斯區	96410		2016-12-31	
納米比亞	奧馬海凱區		納米比亞奧馬海凱區	納米比亞奧馬海凱區	83898	2612868	2016-12-31	
摩爾多瓦	奇西瑙市		摩爾多瓦奇西瑙市	摩爾多瓦奇西瑙市	574154		2014-12-31	
摩爾多瓦	加告茲自治區		摩爾多瓦加告茲自治區	摩爾多瓦加告茲自治區	116535		2014-12-31	
摩爾多瓦	卡古爾區		摩爾多瓦卡古爾區	摩爾多瓦卡古爾區	91233		2014-12-31	
摩爾多瓦	亨切什蒂區		摩爾多瓦亨切什蒂區	摩爾多瓦亨切什蒂區	89899		2014-12-31	
摩爾多瓦	伯爾茲市		摩爾多瓦伯爾茲市	摩爾多瓦伯爾茲市	88749		2014-12-31	
摩爾多瓦	奧爾海伊區		摩爾多瓦奧爾海伊區	摩爾多瓦奧爾海伊區	87922		2014-12-31	
摩爾多瓦	溫格內區		摩爾多瓦溫格內區	摩爾多瓦溫格內區	87543		2014-12-31	
摩爾多瓦	亞洛韋尼區		摩爾多瓦亞洛韋尼區	摩爾多瓦亞洛韋尼區	80691		2014-12-31	
摩爾多瓦	斯特勒謝尼區		摩爾多瓦斯特勒謝尼區	摩爾多瓦斯特勒謝尼區	71614		2014-12-31	
摩爾多瓦	考沙內區		摩爾多瓦考沙內區	摩爾多瓦考沙內區	70323		2014-12-31	
摩爾多瓦	森傑雷區		摩爾多瓦森傑雷區	摩爾多瓦森傑雷區	69136		2014-12-31	
摩爾多瓦	新阿內尼區		摩爾多瓦新阿內尼區	摩爾多瓦新阿內尼區	68427		2014-12-31	
摩爾多瓦	弗萊什蒂區		摩爾多瓦弗萊什蒂區	摩爾多瓦弗萊什蒂區	67788		2014-12-31	
摩爾多瓦	索羅卡區		摩爾多瓦索羅卡區	摩爾多瓦索羅卡區	67266		2014-12-31	
摩爾多瓦	弗洛雷什蒂區		摩爾多瓦弗洛雷什蒂區	摩爾多瓦弗洛雷什蒂區	66228		2014-12-31	
摩爾多瓦	德羅基亞區		摩爾多瓦德羅基亞區	摩爾多瓦德羅基亞區	64483		2014-12-31	
摩爾多瓦	葉金齊區		摩爾多瓦葉金齊區	摩爾多瓦葉金齊區	62236		2014-12-31	
摩爾多瓦	克留萊尼區		摩爾多瓦克留萊尼區	摩爾多瓦克留萊尼區	61196		2014-12-31	
摩爾多瓦	布里恰內區		摩爾多瓦布里恰內區	摩爾多瓦布里恰內區	60660		2014-12-31	
摩爾多瓦	卡拉拉什區		摩爾多瓦卡拉拉什區	摩爾多瓦卡拉拉什區	55785		2014-12-31	
摩爾多瓦	斯特凡大公區		摩爾多瓦斯特凡大公區	摩爾多瓦斯特凡大公區	53767		2014-12-31	
摩爾多瓦	泰萊內什蒂區		摩爾多瓦泰萊內什蒂區	摩爾多瓦泰萊內什蒂區	52964		2014-12-31	
摩爾多瓦	雷什卡內區		摩爾多瓦雷什卡內區	摩爾多瓦雷什卡內區	51302		2014-12-31	
摩爾多瓦	尼斯波列內區		摩爾多瓦尼斯波列內區	摩爾多瓦尼斯波列內區	46043		2014-12-31	
摩爾多瓦	岡代米爾區		摩爾多瓦岡代米爾區	摩爾多瓦岡代米爾區	45143		2014-12-31	
摩爾多瓦	格洛代尼區		摩爾多瓦格洛代尼區	摩爾多瓦格洛代尼區	44442		2014-12-31	
摩爾多瓦	奇米什利亞區		摩爾多瓦奇米什利亞區	摩爾多瓦奇米什利亞區	42703		2014-12-31	
摩爾多瓦	奧克尼察區		摩爾多瓦奧克尼察區	摩爾多瓦奧克尼察區	41080		2014-12-31	
摩爾多瓦	萊奧瓦區		摩爾多瓦萊奧瓦區	摩爾多瓦萊奧瓦區	38721		2014-12-31	
摩爾多瓦	雷濟納區		摩爾多瓦雷濟納區	摩爾多瓦雷濟納區	36802		2014-12-31	
摩爾多瓦	楝久沙內區		摩爾多瓦楝久沙內區	摩爾多瓦楝久沙內區	32791		2014-12-31	
摩爾多瓦	塔拉克利亞區		摩爾多瓦塔拉克利亞區	摩爾多瓦塔拉克利亞區	32359		2014-12-31	
摩爾多瓦	紹爾德內什蒂區		摩爾多瓦紹爾德內什蒂區	摩爾多瓦紹爾德內什蒂區	31827		2014-12-31	
摩爾多瓦	杜博薩雷區		摩爾多瓦杜博薩雷區	摩爾多瓦杜博薩雷區	25355		2014-12-31	
摩爾多瓦	巴薩拉貝亞斯卡區		摩爾多瓦巴薩拉貝亞斯卡區	摩爾多瓦巴薩拉貝亞斯卡區	19933	2597100	2014-12-31	
甘比亞	班竹市		甘比亞班竹市	甘比亞班竹市	841833		2003-12-31	
甘比亞	上河區		甘比亞上河區	甘比亞上河區	740979		2013-12-31	
甘比亞	中河區		甘比亞中河區	甘比亞中河區	293757		2013-12-31	
甘比亞	下河區		甘比亞下河區	甘比亞下河區	286085		2013-12-31	
甘比亞	北岸區		甘比亞北岸區	甘比亞北岸區	252770		2013-12-31	
甘比亞	西部區		甘比亞西部區	甘比亞西部區	107331	2522755	2013-12-31	
波札那	中部區		波札那中部區	波札那中部區	690135		2017-06-06	
波札那	奎嫩區		波札那奎嫩區	波札那奎嫩區	364855		2017-06-06	
波札那	嘉柏隆里市		波札那嘉柏隆里市	波札那嘉柏隆里市	277451		2017-06-06	
波札那	南部區		波札那南部區	波札那南部區	236928		2017-06-06	
波札那	西北區		波札那西北區	波札那西北區	182439		2017-06-06	
波札那	弗朗西斯敦鎮		波札那弗朗西斯敦鎮	波札那弗朗西斯敦鎮	118557		2017-06-06	
波札那	卡特倫區		波札那卡特倫區	波札那卡特倫區	109810		2017-06-06	
波札那	東南區		波札那東南區	波札那東南區	101848		2017-06-06	
波札那	東北區		波札那東北區	波札那東北區	72197		2017-06-06	
波札那	卡拉哈迪區		波札那卡拉哈迪區	波札那卡拉哈迪區	60802		2017-06-06	
波札那	塞萊比-皮奎鎮		波札那塞萊比-皮奎鎮	波札那塞萊比-皮奎鎮	59195		2017-06-06	
波札那	杭濟區		波札那杭濟區	波札那杭濟區	51629		2017-06-06	
波札那	洛巴策鎮		波札那洛巴策鎮	波札那洛巴策鎮	34751		2017-06-06	
波札那	喬貝區		波札那喬貝區	波札那喬貝區	27970		2017-06-06	
波札那	朱瓦能鎮		波札那朱瓦能鎮	波札那朱瓦能鎮	21574		2017-06-06	
波札那	奧拉帕鎮		波札那奧拉帕鎮	波札那奧拉帕鎮	11418		2017-06-06	
波札那	索瓦鎮		波札那索瓦鎮	波札那索瓦鎮	4311	2425870	2017-06-06	
加彭	河口省		加彭河口省	加彭河口省	1141362		2013-01-01	
加彭	上奧果韋省		加彭上奧果韋省	加彭上奧果韋省	319589		2013-01-01	
加彭	濱海奧果韋省		加彭濱海奧果韋省	加彭濱海奧果韋省	200779		2013-01-01	
加彭	沃勒-恩特姆省		加彭沃勒-恩特姆省	加彭沃勒-恩特姆省	197496		2013-01-01	
加彭	恩古涅省		加彭恩古涅省	加彭恩古涅省	128496		2013-01-01	
加彭	中奧果韋省		加彭中奧果韋省	加彭中奧果韋省	88291		2013-01-01	
加彭	奧果韋-洛洛省		加彭奧果韋-洛洛省	加彭奧果韋-洛洛省	83811		2013-01-01	
加彭	奧果韋-伊溫多省		加彭奧果韋-伊溫多省	加彭奧果韋-伊溫多省	80653		2013-01-01	
加彭	尼揚加省		加彭尼揚加省	加彭尼揚加省	67351	2307828	2013-01-01	
賴索托	馬塞盧區		賴索托馬塞盧區	賴索托馬塞盧區	560992		2016-12-31	
賴索托	萊里貝區		賴索托萊里貝區	賴索托萊里貝區	364699		2016-12-31	
賴索托	伯里亞區		賴索托伯里亞區	賴索托伯里亞區	283763		2016-12-31	
賴索托	馬費滕區		賴索托馬費滕區	賴索托馬費滕區	192573		2016-12-31	
賴索托	莫哈萊斯胡克區		賴索托莫哈萊斯胡克區	賴索托莫哈萊斯胡克區	178924		2016-12-31	
賴索托	塔巴-采卡區		賴索托塔巴-采卡區	賴索托塔巴-采卡區	146246		2016-12-31	
賴索托	布塔-布泰區		賴索托布塔-布泰區	賴索托布塔-布泰區	127763		2016-12-31	
賴索托	古廷區		賴索托古廷區	賴索托古廷區	124767		2016-12-31	
賴索托	莫霍特隆區		賴索托莫霍特隆區	賴索托莫霍特隆區	108530		2016-12-31	
賴索托	加查斯內克區		賴索托加查斯內克區	賴索托加查斯內克區	80570	2168827	2016-12-31	
北馬其頓	斯科普里大區		北馬其頓斯科普里大區	北馬其頓斯科普里大區	621845		2022-01-26	
北馬其頓	波洛戈大區		北馬其頓波洛戈大區	北馬其頓波洛戈大區	321704		2014-12-31	
北馬其頓	培拉貢尼亞大區		北馬其頓培拉貢尼亞大區	北馬其頓培拉貢尼亞大區	233074		2014-12-31	
北馬其頓	西南大區		北馬其頓西南大區	北馬其頓西南大區	221561		2014-12-31	
北馬其頓	東部大區		北馬其頓東部大區	北馬其頓東部大區	178617		2014-12-31	
北馬其頓	東北大區		北馬其頓東北大區	北馬其頓東北大區	177372		2014-12-31	
北馬其頓	東南大區		北馬其頓東南大區	北馬其頓東南大區	174752		2014-12-31	
北馬其頓	凡爾達爾大區		北馬其頓凡爾達爾大區	北馬其頓凡爾達爾大區	154315	2083240	2014-12-31	
斯洛維尼亞	中斯洛維尼亞統計區		斯洛維尼亞中斯洛維尼亞統計區	斯洛維尼亞中斯洛維尼亞統計區	564113		2019-01-01	
斯洛維尼亞	波德拉夫統計區		斯洛維尼亞波德拉夫統計區	斯洛維尼亞波德拉夫統計區	323867		2019-01-01	
斯洛維尼亞	薩維尼亞統計區		斯洛維尼亞薩維尼亞統計區	斯洛維尼亞薩維尼亞統計區	261659		2019-01-01	
斯洛維尼亞	上克拉尼斯卡統計區		斯洛維尼亞上克拉尼斯卡統計區	斯洛維尼亞上克拉尼斯卡統計區	204520		2019-01-01	
斯洛維尼亞	東南斯洛維尼亞統計區		斯洛維尼亞東南斯洛維尼亞統計區	斯洛維尼亞東南斯洛維尼亞統計區	143927		2019-01-01	
斯洛維尼亞	戈里齊亞統計區		斯洛維尼亞戈里齊亞統計區	斯洛維尼亞戈里齊亞統計區	117530		2019-01-01	
斯洛維尼亞	濱海-喀斯特統計區		斯洛維尼亞濱海-喀斯特統計區	斯洛維尼亞濱海-喀斯特統計區	114932		2019-01-01	
斯洛維尼亞	波穆爾統計區		斯洛維尼亞波穆爾統計區	斯洛維尼亞波穆爾統計區	114203		2019-01-01	
斯洛維尼亞	科羅統計區		斯洛維尼亞科羅統計區	斯洛維尼亞科羅統計區	70536		2019-01-01	
斯洛維尼亞	下薩瓦統計區		斯洛維尼亞下薩瓦統計區	斯洛維尼亞下薩瓦統計區	70016		2019-01-01	
斯洛維尼亞	內克拉尼斯卡-喀斯特統計區		斯洛維尼亞內克拉尼斯卡-喀斯特統計區	斯洛維尼亞內克拉尼斯卡-喀斯特統計區	52506		2019-01-01	
斯洛維尼亞	中薩瓦統計區		斯洛維尼亞中薩瓦統計區	斯洛維尼亞中薩瓦統計區	41576	2079385	2019-01-01	
幾內亞比索	比索自治區		幾內亞比索比索自治區	幾內亞比索比索自治區	520511		2009-12-31	
幾內亞比索	奧約區		幾內亞比索奧約區	幾內亞比索奧約區	301436		2009-12-31	
幾內亞比索	加布區		幾內亞比索加布區	幾內亞比索加布區	289207		2009-12-31	
幾內亞比索	巴法塔區		幾內亞比索巴法塔區	幾內亞比索巴法塔區	281796		2009-12-31	
幾內亞比索	卡謝烏區		幾內亞比索卡謝烏區	幾內亞比索卡謝烏區	258315		2009-12-31	
幾內亞比索	比翁博區		幾內亞比索比翁博區	幾內亞比索比翁博區	130319		2009-12-31	
幾內亞比索	通巴利區		幾內亞比索通巴利區	幾內亞比索通巴利區	127393		2009-12-31	
幾內亞比索	基納拉區		幾內亞比索基納拉區	幾內亞比索基納拉區	85354		2009-12-31	
幾內亞比索	博拉馬區		幾內亞比索博拉馬區	幾內亞比索博拉馬區	46378	2040709	2009-12-31	
科索沃	普里什蒂納州		科索沃普里什蒂納州	科索沃普里什蒂納州	508455		2011-12-31	
科索沃	普里茲倫州		科索沃普里茲倫州	科索沃普里茲倫州	353310		2011-12-31	
科索沃	米特羅維察州		科索沃米特羅維察州	科索沃米特羅維察州	290010		2011-12-31	
科索沃	賈科維察州		科索沃賈科維察州	科索沃賈科維察州	207374		2011-12-31	
科索沃	烏羅舍瓦茨州		科索沃烏羅舍瓦茨州	科索沃烏羅舍瓦茨州	197929		2011-12-31	
科索沃	格尼拉內州		科索沃格尼拉內州	科索沃格尼拉內州	192578		2011-12-31	
科索沃	佩奇州		科索沃佩奇州	科索沃佩奇州	185603	1935259	2011-12-31	
拉脫維亞	里加計畫區		拉脫維亞里加計畫區	拉脫維亞里加計畫區	908536		2009-12-31	
拉脫維亞	拉特加爾計畫區		拉脫維亞拉特加爾計畫區	拉脫維亞拉特加爾計畫區	268160		2009-12-31	
拉脫維亞	庫爾澤梅計畫區		拉脫維亞庫爾澤梅計畫區	拉脫維亞庫爾澤梅計畫區	266034		2009-12-31	
拉脫維亞	澤姆加爾計畫區		拉脫維亞澤姆加爾計畫區	拉脫維亞澤姆加爾計畫區	224438		2009-12-31	
拉脫維亞	維澤梅計畫區		拉脫維亞維澤梅計畫區	拉脫維亞維澤梅計畫區	186378	1853546	2009-12-31	
巴林	首都省		巴林首都省	巴林首都省	717498		2020-12-31	
巴林	北方省		巴林北方省	巴林北方省	437255		2010-12-31	
巴林	南方省		巴林南方省	巴林南方省	349476		2010-12-31	
巴林	穆哈拉格省		巴林穆哈拉格省	巴林穆哈拉格省	289715	1793944	2014-12-31	
赤道幾內亞	濱海省		赤道幾內亞濱海省	赤道幾內亞濱海省	361262		2015-12-31	
赤道幾內亞	吉布勞省		赤道幾內亞吉布勞省	赤道幾內亞吉布勞省	269905		2015-12-31	
赤道幾內亞	韋萊-恩薩斯省		赤道幾內亞韋萊-恩薩斯省	赤道幾內亞韋萊-恩薩斯省	188836		2015-12-31	
赤道幾內亞	基埃-恩特姆省		赤道幾內亞基埃-恩特姆省	赤道幾內亞基埃-恩特姆省	180621		2015-12-31	
赤道幾內亞	中南省		赤道幾內亞中南省	赤道幾內亞中南省	139633		2015-12-31	
赤道幾內亞	北比奧科省		赤道幾內亞北比奧科省	赤道幾內亞北比奧科省	295397		2015-12-31	
赤道幾內亞	南比奧科省		赤道幾內亞南比奧科省	赤道幾內亞南比奧科省	34100		2015-12-31	
赤道幾內亞	安諾本省		赤道幾內亞安諾本省	赤道幾內亞安諾本省	5226	1474980	2015-12-31	
千里達及托巴哥	圖納普納-皮亞爾科地區		千里達及托巴哥圖納普納-皮亞爾科地區	千里達及托巴哥圖納普納-皮亞爾科地區	238791		2011-12-31	
千里達及托巴哥	庫瓦-塔瓦基特-塔爾帕羅地區		千里達及托巴哥庫瓦-塔瓦基特-塔爾帕羅地區	千里達及托巴哥庫瓦-塔瓦基特-塔爾帕羅地區	198042		2011-12-31	
千里達及托巴哥	聖胡安-拉文蒂爾地區		千里達及托巴哥聖胡安-拉文蒂爾地區	千里達及托巴哥聖胡安-拉文蒂爾地區	174563		2011-12-31	
千里達及托巴哥	迭戈馬丁地區		千里達及托巴哥迭戈馬丁地區	千里達及托巴哥迭戈馬丁地區	114286		2011-12-31	
千里達及托巴哥	王子鎮地區		千里達及托巴哥王子鎮地區	千里達及托巴哥王子鎮地區	113640		2011-12-31	
千里達及托巴哥	皮納爾-德貝地區		千里達及托巴哥皮納爾-德貝地區	千里達及托巴哥皮納爾-德貝地區	99229		2011-12-31	
千里達及托巴哥	錫帕里亞地區		千里達及托巴哥錫帕里亞地區	千里達及托巴哥錫帕里亞地區	96517		2011-12-31	
千里達及托巴哥	查瓜納斯		千里達及托巴哥查瓜納斯	千里達及托巴哥查瓜納斯	92706		2011-12-31	
千里達及托巴哥	大桑格雷地區		千里達及托巴哥大桑格雷地區	千里達及托巴哥大桑格雷地區	84103		2011-12-31	
千里達及托巴哥	聖費爾南多		千里達及托巴哥聖費爾南多	千里達及托巴哥聖費爾南多	54212		2011-12-31	
千里達及托巴哥	西班牙港		千里達及托巴哥西班牙港	千里達及托巴哥西班牙港	41154		2011-12-31	
千里達及托巴哥	馬亞羅-里奧克拉羅地區		千里達及托巴哥馬亞羅-里奧克拉羅地區	千里達及托巴哥馬亞羅-里奧克拉羅地區	39573		2011-12-31	
千里達及托巴哥	阿里馬		千里達及托巴哥阿里馬	千里達及托巴哥阿里馬	37304		2011-12-31	
千里達及托巴哥	波因特福廷		千里達及托巴哥波因特福廷	千里達及托巴哥波因特福廷	22462	1406582	2011-12-31	
東帝汶	 帝力區		東帝汶 帝力區	東帝汶 帝力區	294149		2015-12-31	
東帝汶	 埃爾梅拉區		東帝汶 埃爾梅拉區	東帝汶 埃爾梅拉區	148053		2015-12-31	
